class,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123
flour,-2.77767104,-2.81107903,-2.570497814,-2.22944174,-1.377439048,-0.605103809,-0.079634939,0.231754822,0.413035856,0.39693691,0.219094759,0.079361485,-0.115630742,-0.197232837,-0.337840971,-0.496328051,-0.572929707,-0.616121211,-0.607294745,-0.542761621,-0.541428243,-0.563000203,-0.500015658,-0.488149349,-0.39273549,-0.408419175,-0.409565469,-0.310093079,-0.249503856,-0.158720593,-0.127428922,0.010284278,0.282273958,0.641920545,1.071428362,1.368598667,1.57187233,1.552594039,1.3567183,1.181981957,0.972217673,0.815018552,0.676780868,0.365555482,0.063535054,-0.207417554,-0.463460766,-0.650273211,-0.742117337,-0.749470923,-0.674266448,-0.522500329,-0.43775782,-0.346601471,-0.284231166,-0.301925192,-0.289414363,-0.302991462,-0.313847734,-0.290331398,-0.234427924,-0.118847936,0.059260242,0.241822746,0.427686795,0.619188232,0.783625228,0.922032693,0.979454467,0.955870003,0.876036013,0.822071506,0.758532197,0.756482926,0.934048236,1.347710157,1.937316355,2.438316167,2.75893576,2.90582364,2.826921825,2.553969691,2.087333834,1.548397088,1.082191633,0.67873822,0.365890719,0.164189425,0.005753171,-0.169715286,-0.32357177,-0.448040945,-0.531575519,-0.58327988,-0.627753935,-0.642557352,-0.625527312,-0.603643906,-0.557514212,-0.506633885,-0.453445831,-0.388798077,-0.338428176,-0.310137417,-0.311874161,-0.360682506,-0.427497405,-0.497235354,-0.582890572,-0.651511425,-0.730025013,-0.789171636,-0.830160307,-0.832161997,-0.792481831,-0.769993916,-0.760517523,-0.758067048,-0.729935256,-0.638310656,-0.519472381
flour,-2.684221566,-2.582798028,-2.44939205,-2.161425681,-1.455031104,-0.743736595,-0.19191734,0.196801726,0.392292434,0.387732898,0.255351099,0.057447749,-0.104675042,-0.209661806,-0.309136519,-0.407415859,-0.460282981,-0.512731077,-0.514446999,-0.469462767,-0.467510955,-0.471763934,-0.468298249,-0.450085985,-0.406154795,-0.375775807,-0.346060694,-0.297297253,-0.224151594,-0.140413798,-0.077478074,0.039965051,0.276467691,0.624346018,1.062543161,1.423206303,1.657169896,1.709207921,1.569971391,1.377511416,1.178070305,1.043738685,0.924099897,0.742083756,0.492075694,0.175295967,-0.207955837,-0.63501342,-0.994601622,-1.173851784,-1.133344477,-0.940349022,-0.723048984,-0.552706887,-0.431072493,-0.37936093,-0.358322968,-0.343807302,-0.336002046,-0.299650176,-0.238810585,-0.12745779,0.030984328,0.207939295,0.402671573,0.598632069,0.767230376,0.892912713,0.962085078,0.964336479,0.934787583,0.89271166,0.875478785,0.956902475,1.177701044,1.548972247,1.973428078,2.347411514,2.613867147,2.734805816,2.66279581,2.36408104,1.894570309,1.366295218,0.894684373,0.502709634,0.217569958,0.010750581,-0.143830712,-0.284956349,-0.413129959,-0.497235026,-0.570195557,-0.605746199,-0.634738713,-0.642925175,-0.626934453,-0.592033751,-0.545480904,-0.504393327,-0.455542299,-0.421685682,-0.382158759,-0.364965697,-0.37015029,-0.393288365,-0.437910303,-0.494598438,-0.571457616,-0.638693098,-0.711821837,-0.759066428,-0.788023112,-0.794877842,-0.768460206,-0.754622349,-0.748733073,-0.747555616,-0.711477458,-0.626792123,-0.521530652
flour,-2.702549019,-2.627789411,-2.470145052,-2.166366788,-1.505872261,-0.791134652,-0.208274876,0.210400288,0.391976145,0.373498319,0.222340825,0.040822313,-0.135313714,-0.253237025,-0.328474176,-0.370123189,-0.418054407,-0.463200454,-0.496973479,-0.495038591,-0.463358646,-0.467958082,-0.458659352,-0.454488024,-0.414518813,-0.374326156,-0.3358746,-0.291456236,-0.225815413,-0.15292346,-0.086654813,0.051765251,0.281266393,0.622027993,1.041897507,1.412536651,1.661958133,1.708745424,1.573625643,1.376089192,1.187418419,1.045109795,0.927428716,0.768384357,0.526099316,0.206960598,-0.184946485,-0.648318826,-1.012186359,-1.18547295,-1.149685943,-0.948765169,-0.738066147,-0.564077578,-0.447436612,-0.385559772,-0.367476438,-0.351274601,-0.336159346,-0.295954824,-0.224347193,-0.119916679,0.025841521,0.195563846,0.39360849,0.584504827,0.754626588,0.885250747,0.959507107,0.9715653,0.940112756,0.908668122,0.903749336,0.994192702,1.22839215,1.578693722,1.973926794,2.333651672,2.594832759,2.730245196,2.652194203,2.337870457,1.866360122,1.330311364,0.853972215,0.472084624,0.197200146,-0.009001278,-0.159705947,-0.29139197,-0.408886186,-0.494429552,-0.574476731,-0.618085349,-0.635031678,-0.630661621,-0.610615716,-0.566880544,-0.526349751,-0.493070089,-0.459101301,-0.426221074,-0.385678416,-0.36159268,-0.354963443,-0.383241269,-0.422852571,-0.480765709,-0.561269668,-0.6269797,-0.696403291,-0.741368407,-0.767927871,-0.774546233,-0.744570808,-0.725260496,-0.720290298,-0.722390298,-0.691315438,-0.610731394,-0.502995654
flour,-2.704428367,-2.634796072,-2.458868793,-2.15994385,-1.482648277,-0.79744895,-0.17321707,0.232824091,0.403685948,0.413326812,0.225483272,0.03742974,-0.137425893,-0.224272537,-0.330678925,-0.385474798,-0.439696893,-0.524220818,-0.50446587,-0.499007085,-0.467334891,-0.458243159,-0.477611643,-0.451622028,-0.399542237,-0.362948559,-0.320191195,-0.276875826,-0.214398021,-0.134601363,-0.081687523,0.04094241,0.277141108,0.634967105,1.070796455,1.42950481,1.659469825,1.681098919,1.553524826,1.357754857,1.165405872,1.031215578,0.913154185,0.735490782,0.486450087,0.164437942,-0.225945565,-0.635418554,-0.97631512,-1.140075725,-1.104791288,-0.915710475,-0.703470492,-0.539376662,-0.427149672,-0.37523058,-0.355283387,-0.342333929,-0.331512974,-0.293051064,-0.225475303,-0.118500066,0.030401443,0.205741141,0.402774014,0.591738493,0.76617513,0.900982582,0.970419674,0.96930465,0.923829231,0.88172353,0.868906179,0.949598011,1.174169308,1.54659906,1.978585472,2.348899538,2.618230509,2.737271861,2.657325351,2.368963063,1.886039489,1.36110683,0.893760068,0.505336479,0.227394882,0.019330076,-0.139501158,-0.283558082,-0.405339178,-0.498321903,-0.572997929,-0.605381925,-0.628357723,-0.637506636,-0.621214079,-0.593296093,-0.547481533,-0.496331423,-0.454249382,-0.416786163,-0.382176063,-0.363081652,-0.364342585,-0.384376535,-0.428264696,-0.49326634,-0.568616704,-0.643823132,-0.713608237,-0.766602918,-0.80186961,-0.800829513,-0.769485614,-0.743631064,-0.736733888,-0.742466746,-0.714287504,-0.637339037,-0.532294141
flour,-2.637990929,-2.625160838,-2.485622506,-2.106936101,-1.431022537,-0.68066607,-0.079447818,0.308271071,0.424093394,0.3765383,0.189099637,0.026366803,-0.093837213,-0.196746002,-0.309655192,-0.421762305,-0.494584367,-0.548901308,-0.532684556,-0.524223642,-0.520282099,-0.517825806,-0.497573639,-0.465760727,-0.412706874,-0.372398628,-0.355415262,-0.28685599,-0.226644987,-0.162690614,-0.097091411,0.034382351,0.296852175,0.674882525,1.102420488,1.432577625,1.636057814,1.640360239,1.485672156,1.290523549,1.090715806,0.929622586,0.775281827,0.532651136,0.232882157,-0.054552162,-0.355956585,-0.637270509,-0.823405406,-0.913140952,-0.855207888,-0.698092717,-0.562857853,-0.438570445,-0.360900462,-0.333832212,-0.320937454,-0.32624117,-0.333022835,-0.303206248,-0.234703299,-0.120326591,0.04352018,0.22627989,0.422515316,0.622080037,0.796342328,0.93400428,0.99941887,0.979166704,0.913384974,0.835678486,0.780129748,0.813215134,1.014018954,1.429698912,1.955870357,2.406726941,2.710859884,2.841830914,2.771585092,2.497314629,2.014971595,1.472893172,0.995985275,0.601446129,0.308515136,0.097140389,-0.061818827,-0.223715166,-0.36963256,-0.483702622,-0.568943829,-0.621235241,-0.658550042,-0.66799243,-0.656552673,-0.620560412,-0.589736275,-0.542553536,-0.475540009,-0.422253563,-0.369402054,-0.345509776,-0.356937016,-0.392070879,-0.448491576,-0.524702384,-0.61034828,-0.685685045,-0.759515699,-0.807397256,-0.837671725,-0.846213995,-0.821330855,-0.805514619,-0.79997101,-0.796782522,-0.76517404,-0.686956476,-0.584670365
flour,-2.777131988,-2.715248603,-2.495110699,-2.133911277,-1.363030453,-0.656656609,-0.082844336,0.280633989,0.416119202,0.412875788,0.237123029,0.025822494,-0.135115836,-0.228312079,-0.298912399,-0.427152879,-0.521545157,-0.563890191,-0.554892935,-0.501893639,-0.491564342,-0.512682871,-0.496049472,-0.457815809,-0.399096932,-0.380780572,-0.356556712,-0.285296082,-0.219476787,-0.15444239,-0.102627708,0.038422389,0.306837743,0.659815463,1.076245326,1.420562175,1.63185129,1.639156239,1.466604327,1.250290205,1.045301038,0.89594099,0.754932422,0.510907043,0.2186364,-0.080039053,-0.379824367,-0.626784807,-0.793863198,-0.846283165,-0.794197506,-0.664930222,-0.54060281,-0.434934374,-0.345747755,-0.320761838,-0.312831878,-0.327239322,-0.335815059,-0.296373939,-0.222668289,-0.101792975,0.05485541,0.230034031,0.42437828,0.616543295,0.788721446,0.926844787,0.991480506,0.978831814,0.913014596,0.835066759,0.773011029,0.797425922,0.987721094,1.395437137,1.934377518,2.413147584,2.72504379,2.848532316,2.765136914,2.480862678,2.03303067,1.487162215,1.013698515,0.61561616,0.313433585,0.113389482,-0.055724868,-0.21470822,-0.363123484,-0.467190978,-0.556209404,-0.603314699,-0.647161005,-0.666491712,-0.649706732,-0.625971877,-0.581983333,-0.538590731,-0.477205694,-0.422197433,-0.371417861,-0.346675928,-0.356228633,-0.388956592,-0.443852724,-0.508755267,-0.598644764,-0.673442626,-0.751455871,-0.806355118,-0.837372082,-0.839411155,-0.81127838,-0.796832521,-0.796611379,-0.796023744,-0.759950625,-0.681390237,-0.573910098
flour,-2.702026833,-2.681825391,-2.470536769,-2.141083395,-1.410667975,-0.703554068,-0.192608131,0.19234069,0.378520811,0.379799331,0.255883841,0.039858767,-0.144227245,-0.245107536,-0.341616518,-0.423518752,-0.484641142,-0.501384651,-0.510927255,-0.477401746,-0.507218612,-0.528099364,-0.480822228,-0.454044057,-0.400191232,-0.399739745,-0.372150145,-0.290509025,-0.215656854,-0.143705018,-0.093029246,0.035771457,0.28738494,0.624641549,1.054399933,1.402218633,1.619494139,1.643752721,1.46710064,1.288436633,1.098090141,0.960752796,0.837407387,0.603868987,0.345602833,0.044723175,-0.306071802,-0.67252006,-0.936442285,-1.03957689,-0.959015594,-0.77510227,-0.609328529,-0.463541928,-0.371622717,-0.335042909,-0.319477012,-0.321833274,-0.324969756,-0.301416492,-0.240965091,-0.126635898,0.036158446,0.21808377,0.409865866,0.605347243,0.778167927,0.910391193,0.971673788,0.962947814,0.904389745,0.858726103,0.825084081,0.877079984,1.09357423,1.478129822,1.975129596,2.401953315,2.706353324,2.832539772,2.744419709,2.445572782,1.976878328,1.454207254,0.982891262,0.583763253,0.27106379,0.065439561,-0.094903853,-0.236316024,-0.361771146,-0.467456549,-0.553197463,-0.609756089,-0.638061409,-0.644369744,-0.634848986,-0.608580558,-0.566931405,-0.514310286,-0.463379642,-0.418406754,-0.374174555,-0.344405543,-0.35075965,-0.38183839,-0.428158457,-0.490727894,-0.570879315,-0.652914707,-0.728313031,-0.784197548,-0.81343081,-0.81090602,-0.782656875,-0.765610641,-0.761851024,-0.7589923,-0.723108448,-0.63927127,-0.535539536
flour,-2.754910014,-2.711615619,-2.489878176,-2.213655211,-1.461355681,-0.678924417,-0.143971091,0.212994388,0.327054043,0.338362738,0.214157011,0.064723268,-0.092278076,-0.218589989,-0.311102429,-0.411885873,-0.470062246,-0.49135322,-0.497649673,-0.469325683,-0.47365462,-0.492616329,-0.450704622,-0.443581169,-0.388985112,-0.375180345,-0.352929729,-0.290657547,-0.233477995,-0.154493986,-0.103921389,0.04471751,0.281821273,0.639959424,1.069308992,1.411483937,1.637771386,1.661876974,1.515829609,1.336910258,1.153998597,1.00592242,0.904231588,0.694810714,0.426999433,0.109807319,-0.288072042,-0.687428548,-0.997254032,-1.129608169,-1.051079361,-0.848902524,-0.660277229,-0.510028544,-0.410124353,-0.366901303,-0.347384911,-0.343002717,-0.341672282,-0.309156015,-0.247568143,-0.133873253,0.030572095,0.207395308,0.403040555,0.596110346,0.765065505,0.890920207,0.96464076,0.960736878,0.915072018,0.879200524,0.861333107,0.946697979,1.164657148,1.520251998,1.956196463,2.347950198,2.638413034,2.783798196,2.685291765,2.378207539,1.904241179,1.37688359,0.914556525,0.517107244,0.233166954,0.047027683,-0.092381576,-0.248480556,-0.385183727,-0.489018931,-0.558907952,-0.596203333,-0.61887398,-0.621204251,-0.607056826,-0.572564,-0.530641239,-0.485289895,-0.449436488,-0.415659123,-0.382423376,-0.35274584,-0.34484563,-0.37367406,-0.419651432,-0.491393415,-0.568303393,-0.636673066,-0.702810945,-0.749172173,-0.791607413,-0.793607085,-0.761001386,-0.73627178,-0.734112336,-0.737220368,-0.710347396,-0.626588291,-0.508830751
salt,1.964031402,1.614524389,1.571955159,1.464409468,1.370921651,1.090104239,0.544220757,0.109724504,-0.038391568,-0.152728487,-0.101577395,-0.113587838,-0.346509228,-0.377876577,-0.424294284,-0.424957097,-0.415302935,-0.476826525,-0.506198495,-0.418231804,-0.287040011,-0.237693435,-0.178057647,-0.15184011,-0.195304657,-0.227161307,-0.242069386,-0.250685951,-0.23513588,-0.243034109,-0.251706197,-0.24555002,-0.240504316,-0.242926532,-0.310224573,-0.476021433,-0.771087583,-1.121972275,-1.312931724,-1.320538454,-1.416674051,-1.63295225,-2.011123308,-2.603539014,-3.103986861,-3.14187476,-2.051336256,0.240485989,2.529091338,3.671773418,3.412113957,2.454089401,1.588251328,1.04444651,0.690261636,0.431886157,0.277988693,0.188835185,0.133224856,0.106465964,0.104078451,0.094708848,0.120055359,0.122314474,0.101677056,0.103412168,0.076941304,0.020970072,-0.069706864,-0.220095932,-0.409573597,-0.616634882,-0.885080949,-1.268443461,-1.504321481,-1.008145479,0.111119534,1.037159041,1.269584189,0.903957989,0.64154317,0.767900942,0.87538764,0.897510314,0.888050485,0.848639159,0.750976663,0.563310456,0.387116806,0.215465679,0.036207823,-0.121170276,-0.231020195,-0.303572155,-0.351679861,-0.379247315,-0.398965124,-0.428826396,-0.417929894,-0.353425383,-0.192344556,0.012141824,0.149347514,0.195688876,0.161604343,0.125444616,0.075140258,0.062515586,0.030065527,-0.008134691,-0.01526253,-0.065410727,-0.094112944,-0.125848137,-0.166810653,-0.14221024,-0.020776715,0.094556158,0.072513299,-0.063928942,-0.25377792
salt,1.928715019,1.585473468,1.569816595,1.497165828,1.367360108,1.029495145,0.51406569,0.134315423,-0.005688339,-0.096805923,-0.087420024,-0.0995816,-0.299742157,-0.378266394,-0.470024783,-0.459391542,-0.421364771,-0.481384497,-0.476963974,-0.412821855,-0.280685938,-0.236538971,-0.200972615,-0.162435257,-0.201503763,-0.227828144,-0.230898522,-0.243087512,-0.239982866,-0.233872951,-0.231912843,-0.229983577,-0.242385026,-0.258065886,-0.330915406,-0.480212544,-0.761796378,-1.125163299,-1.323093035,-1.347011829,-1.433643783,-1.629342697,-2.01077893,-2.601532027,-3.116937495,-3.140907691,-2.044888913,0.247114127,2.530745588,3.670222554,3.424229063,2.455833158,1.602819734,1.052039808,0.702945349,0.450423878,0.284928438,0.197282163,0.137115087,0.110701611,0.101504183,0.091816729,0.114940514,0.120755728,0.103392329,0.102539065,0.086827364,0.024456881,-0.075316703,-0.233893511,-0.42565165,-0.621658973,-0.88973794,-1.282568155,-1.519110638,-1.020814989,0.098207639,1.023549714,1.248448062,0.88576992,0.632912627,0.759195636,0.87005822,0.894079817,0.88275437,0.847331938,0.751824673,0.565909162,0.392244323,0.222194718,0.043125877,-0.111585545,-0.220796429,-0.296918506,-0.343241466,-0.369713198,-0.391548521,-0.419606843,-0.412585409,-0.347487223,-0.185308889,0.016883738,0.156469435,0.202665605,0.168411698,0.124950084,0.076656736,0.062021039,0.029442819,-0.002981197,-0.015783578,-0.061318383,-0.092220917,-0.125741496,-0.164182905,-0.138588425,-0.018576388,0.092327316,0.072212227,-0.063429268,-0.252487118
salt,1.929142113,1.665083946,1.643451681,1.525145047,1.399929643,1.009003222,0.518221217,0.158398093,0.026477931,-0.07508237,-0.07711904,-0.103011367,-0.299935515,-0.334033304,-0.423667505,-0.425444836,-0.426094911,-0.518464266,-0.507015349,-0.427159926,-0.301788919,-0.222448716,-0.168879815,-0.145601617,-0.167486304,-0.198427082,-0.22037401,-0.244533958,-0.257362555,-0.250108,-0.243029796,-0.254105267,-0.258240847,-0.268493351,-0.359406954,-0.510303757,-0.795579248,-1.145139494,-1.325248153,-1.343744155,-1.427368626,-1.634949846,-2.026854836,-2.608588481,-3.094968652,-3.106901668,-2.016474391,0.239342735,2.506539623,3.647140199,3.405367829,2.452154671,1.593032875,1.048308522,0.702268359,0.450063677,0.280287052,0.181375458,0.132813514,0.108190215,0.101789748,0.095171437,0.114203404,0.122491853,0.10417566,0.102789065,0.075219684,0.01141211,-0.089058971,-0.24725528,-0.434946988,-0.637763301,-0.907523451,-1.296019008,-1.543593638,-1.058333808,0.044922065,0.949732338,1.17867957,0.835889779,0.608387926,0.765854631,0.892349437,0.924870449,0.920568892,0.882017402,0.782023504,0.59167963,0.418372548,0.24646935,0.074915394,-0.078059573,-0.190308067,-0.270294887,-0.328946817,-0.360554958,-0.382626369,-0.412336154,-0.402059445,-0.341605979,-0.186469861,0.013213646,0.14901005,0.193353426,0.156727955,0.119089336,0.069016314,0.05571745,0.020634177,-0.01229486,-0.02207364,-0.072240023,-0.102962957,-0.138322858,-0.174215266,-0.155940567,-0.036427145,0.085247428,0.07309311,-0.055932837,-0.249222793
salt,1.904728653,1.62591309,1.626460691,1.496585672,1.413177026,1.127949679,0.599992983,0.181150988,-0.037969133,-0.170970329,-0.118106036,-0.122219975,-0.308775165,-0.340920731,-0.403090775,-0.397174605,-0.367555628,-0.452128793,-0.476233635,-0.421456204,-0.302113841,-0.245648551,-0.18361714,-0.139871444,-0.180837545,-0.190191818,-0.227456414,-0.250999792,-0.25074332,-0.268519558,-0.257543277,-0.255959393,-0.239191712,-0.248012247,-0.349394683,-0.509228329,-0.79589053,-1.14052219,-1.331669603,-1.355310024,-1.432234103,-1.639414442,-2.011831655,-2.599535781,-3.094896354,-3.108420019,-2.031025417,0.240912281,2.508327072,3.647278267,3.410693833,2.450835897,1.597371986,1.052883284,0.694405637,0.447233094,0.278859645,0.184096943,0.135169831,0.098688513,0.103388178,0.100147627,0.119164632,0.123635552,0.094858772,0.100847725,0.080693928,0.014898626,-0.08203022,-0.244646927,-0.43571116,-0.635384513,-0.911773995,-1.303939503,-1.551292268,-1.066935704,0.045592009,0.95353529,1.183170736,0.837786991,0.602769112,0.757941218,0.88177183,0.917681286,0.91635734,0.876829557,0.780112127,0.591380397,0.419828783,0.250183374,0.071121308,-0.084480561,-0.195279655,-0.270436162,-0.323043984,-0.358208287,-0.386662745,-0.416583248,-0.405988208,-0.343852822,-0.185831805,0.012656234,0.147920617,0.191493022,0.155666745,0.120793572,0.070081559,0.054315502,0.021414385,-0.014207408,-0.018359471,-0.068707572,-0.101369547,-0.134343446,-0.178959066,-0.157113944,-0.037639879,0.085383195,0.073280519,-0.059173076,-0.250781444
salt,1.915237577,1.65523553,1.653510274,1.540331367,1.376266034,1.076437875,0.594755915,0.188034453,0.012870776,-0.127403995,-0.104595342,-0.114082524,-0.336440094,-0.362294741,-0.436487689,-0.411504314,-0.394808394,-0.479224957,-0.488404428,-0.42320425,-0.285664306,-0.245865851,-0.183431616,-0.131245197,-0.172734334,-0.195829953,-0.222891242,-0.246740581,-0.238902591,-0.252220604,-0.246706006,-0.247003345,-0.246837389,-0.253541342,-0.34456505,-0.514217586,-0.807649504,-1.152666248,-1.334585739,-1.35171038,-1.435957529,-1.638251644,-2.021504085,-2.603164491,-3.092044816,-3.108571322,-2.017272193,0.240296935,2.511201363,3.645728714,3.396254537,2.451322166,1.598174138,1.052854758,0.699225561,0.438950378,0.276689822,0.183619317,0.133842726,0.110090195,0.105802984,0.098971106,0.116282449,0.12319039,0.099337594,0.100478545,0.077372553,0.010799777,-0.084597578,-0.241094601,-0.431858193,-0.632465083,-0.910352404,-1.298542052,-1.541941528,-1.063108489,0.039444568,0.94646624,1.179828803,0.833964989,0.598521054,0.750723951,0.875751464,0.914678646,0.910353404,0.871910262,0.775126478,0.583747464,0.417420973,0.250382253,0.077984518,-0.075100023,-0.191248861,-0.270071305,-0.327474983,-0.35945965,-0.385207116,-0.414512276,-0.405488389,-0.343890851,-0.184793843,0.014513054,0.152568156,0.19451713,0.155762819,0.117731111,0.068597601,0.055151663,0.020038024,-0.015939972,-0.021810685,-0.068064157,-0.099485263,-0.134616189,-0.17808989,-0.157753298,-0.036978422,0.084546717,0.073842519,-0.055541353,-0.247027547
salt,1.926413622,1.681090183,1.697784087,1.515600072,1.382423204,1.046756487,0.567673328,0.165002216,-0.000983582,-0.100415609,-0.072993375,-0.097919842,-0.306264342,-0.343867223,-0.418275725,-0.41192192,-0.403744818,-0.473563884,-0.494379269,-0.416986246,-0.294194538,-0.242338059,-0.17497663,-0.13604614,-0.165839352,-0.204017645,-0.230292519,-0.244182153,-0.234968615,-0.234743303,-0.241298156,-0.24453572,-0.248175379,-0.261857032,-0.339707612,-0.507104211,-0.799556039,-1.148661764,-1.34102296,-1.352382163,-1.445349462,-1.642338224,-2.017084483,-2.598483666,-3.091012768,-3.116511181,-2.020238854,0.239511242,2.508204502,3.645504455,3.397272755,2.447519248,1.594625742,1.047262573,0.690042141,0.4340597,0.277190382,0.193429689,0.140893806,0.104115915,0.098746551,0.091869328,0.117066169,0.127191355,0.103297858,0.101907855,0.074416294,0.011557644,-0.088935083,-0.243461154,-0.4317182,-0.633851015,-0.906863595,-1.302785738,-1.543214702,-1.058942428,0.045604058,0.953712929,1.177888214,0.83225923,0.593410919,0.746176087,0.876281776,0.910407916,0.90612005,0.867754575,0.770114647,0.583777954,0.415171601,0.246627643,0.069594612,-0.08209599,-0.192977345,-0.271673713,-0.324538898,-0.361937265,-0.385834228,-0.415786891,-0.408712087,-0.345648922,-0.189483272,0.013013508,0.148658412,0.191828238,0.155494039,0.113793942,0.062883774,0.050685716,0.018164493,-0.013556005,-0.021431535,-0.074726546,-0.106873404,-0.141405106,-0.180176143,-0.152878698,-0.031892955,0.090174286,0.073431853,-0.060563072,-0.251260424
salt,1.901307721,1.580650315,1.600619591,1.520623746,1.391937511,1.059227994,0.566453447,0.193236124,-0.000732673,-0.132265176,-0.111457735,-0.126146573,-0.327994118,-0.368299368,-0.42392208,-0.390468827,-0.385460792,-0.478357391,-0.525870858,-0.468456569,-0.321571681,-0.253757164,-0.178378209,-0.144851617,-0.186026463,-0.206949152,-0.229530709,-0.241617743,-0.229076703,-0.252796766,-0.261649882,-0.250285764,-0.234804162,-0.245808567,-0.344139268,-0.504515117,-0.784860288,-1.128455471,-1.319068115,-1.347750813,-1.435401897,-1.636987516,-2.018757612,-2.605452017,-3.10052104,-3.129542497,-2.034714175,0.239904441,2.516272726,3.666322139,3.411195251,2.452118195,1.598506718,1.052903342,0.703336235,0.443012726,0.277992047,0.186157123,0.127478603,0.100025213,0.097213869,0.094524757,0.122463583,0.121974654,0.103866802,0.107966825,0.075962899,0.015793143,-0.087102063,-0.243088024,-0.425975583,-0.627327214,-0.892340954,-1.286756862,-1.536956039,-1.05305207,0.055113549,0.971950592,1.203821899,0.845963945,0.607261595,0.755365315,0.884044566,0.923158923,0.91436867,0.880485858,0.780492798,0.593945252,0.422407841,0.249487459,0.075522862,-0.081276817,-0.189152119,-0.264042144,-0.317394826,-0.350540751,-0.380700715,-0.411342623,-0.401012242,-0.339937967,-0.181420049,0.018328592,0.151191682,0.197650458,0.157844615,0.115339183,0.064930555,0.053178786,0.027869701,-0.007678963,-0.018498274,-0.069329477,-0.102227445,-0.133714503,-0.179129065,-0.16134251,-0.038411673,0.086188509,0.079752102,-0.051679123,-0.246580378
salt,1.903487198,1.582953026,1.618493998,1.557950366,1.398166593,1.050920657,0.577362081,0.165082611,-0.013371729,-0.149455685,-0.131170366,-0.083620133,-0.294193734,-0.345908158,-0.416443748,-0.420401306,-0.404994848,-0.476777243,-0.49219771,-0.436830424,-0.316958447,-0.247231881,-0.162995436,-0.125202509,-0.173022417,-0.218933591,-0.247872795,-0.244720758,-0.229405359,-0.234819858,-0.242146594,-0.239856113,-0.253014118,-0.278034289,-0.363244363,-0.516654017,-0.777141878,-1.136568687,-1.327238924,-1.340211308,-1.427249564,-1.624129313,-2.016529934,-2.604805156,-3.107565606,-3.131682193,-2.025099974,0.242899407,2.51255886,3.657445337,3.410766901,2.469183325,1.604614527,1.040571468,0.691469332,0.432974258,0.278986731,0.190915308,0.132374971,0.10616403,0.104192256,0.098543105,0.120054008,0.120208108,0.098763747,0.099071947,0.067295909,0.010983012,-0.082341807,-0.233702636,-0.427384819,-0.639313796,-0.908960077,-1.300761811,-1.540649358,-1.054650741,0.049942192,0.95990383,1.187705065,0.838837581,0.601895437,0.751830846,0.877656671,0.912535714,0.907576509,0.87273599,0.774269849,0.591206529,0.419031747,0.249259518,0.076100599,-0.08132615,-0.191461835,-0.265356095,-0.31769042,-0.352012604,-0.378913491,-0.409320143,-0.398421099,-0.338112119,-0.180888501,0.017234552,0.152877223,0.197562604,0.160375569,0.125864263,0.072528291,0.055990602,0.019822725,-0.015931884,-0.022015316,-0.069418454,-0.100903804,-0.139001428,-0.181035596,-0.160813526,-0.03365684,0.095082868,0.084033227,-0.048919705,-0.245648857
salt,1.900072031,1.579546249,1.627420717,1.538363125,1.440380257,1.121743386,0.556199447,0.13053594,-0.030345551,-0.123505076,-0.083949481,-0.109683271,-0.30229985,-0.350599497,-0.420314926,-0.422566284,-0.420956179,-0.467579505,-0.501308055,-0.438493074,-0.300313357,-0.248424084,-0.168298738,-0.136936553,-0.162924753,-0.19813446,-0.237101077,-0.251226084,-0.237752786,-0.239645182,-0.254885412,-0.257987128,-0.251128502,-0.255181643,-0.351435914,-0.514425876,-0.794503883,-1.145112827,-1.330797593,-1.348282211,-1.43646505,-1.627171808,-2.005508004,-2.60065068,-3.092216945,-3.127708943,-2.02639754,0.244198158,2.511883818,3.659776726,3.411785799,2.46091112,1.592336473,1.047061726,0.697337991,0.442272363,0.28058582,0.185296915,0.13403844,0.114333829,0.107924777,0.094894084,0.11485659,0.114351254,0.098048076,0.099131934,0.072959025,0.01487329,-0.083726436,-0.238495107,-0.42756388,-0.629977004,-0.903105772,-1.302429087,-1.55028061,-1.069308972,0.037477482,0.951487045,1.1773826,0.826216044,0.590440303,0.742246661,0.875083758,0.910338771,0.903713644,0.872194631,0.774274495,0.592691661,0.429178939,0.261557314,0.085303159,-0.073232877,-0.183483207,-0.254285979,-0.302177872,-0.340921445,-0.371914212,-0.401770844,-0.393894576,-0.332236639,-0.176920812,0.019856946,0.152380387,0.198226541,0.162480132,0.122847866,0.071673033,0.054327817,0.020850192,-0.014840455,-0.024727611,-0.075885019,-0.108031345,-0.142042187,-0.1843022,-0.163924969,-0.041682498,0.082696323,0.070334764,-0.059745639,-0.25525483
